addressLine1;addressLine2;size;rooms;fee;price;soldDate;lat;lng
Lindhagensterrassen 19, vån 8;Kungsholmen, Stockholm;59.5;2;2506;4500000;2018-11-21T23:00:00.000Z;59.3349994;18.0155717
Årstavägen 24, 1tr;Årsta, Stockholm;69;3;4089;3450000;2018-11-22T23:00:00.000Z;59.29559010000001;18.0555731
Flygelgatan 4, vån 4;Midsommarkransen/Telefonplan, Stockholm;30;1;2079;2550000;2018-11-21T23:00:00.000Z;59.2987758;18.003154
Krukmakargatan 50;Högalid, Stockholm;149;5;6340;13500000;2018-11-20T23:00:00.000Z;59.31647270000001;18.0486341
Celsiusgatan 8;Kungsholmen, Stockholm;43.5;2;2438;3750000;2018-11-21T23:00:00.000Z;59.3331477;18.0393444
Sankt Paulsgatan 28 A, 2,5 tr;Södermalm - Mariatorget, Stockholm;57;2;3208;5110000;2018-11-21T23:00:00.000Z;59.31727769999999;18.0603178
Torvmossvägen 6A;Nykvarn, ;53;2;3018;2095000;2018-11-22T23:00:00.000Z;59.1746961;17.4342244
Rosenhöjdsvägen 30;Rosenlund, Södertälje;46;1;2742;1450000;2018-11-20T23:00:00.000Z;59.2002271;17.6536672
Tulegatan 16, 8 tr;Centrala Sundbyberg, Stockholm;39;2;2030;3000000;2018-11-21T23:00:00.000Z;59.3652922;17.9743597
Gribbylunds Torg 7A 4 trappor;Gribbylund, Täby;86.1;4;3285;2550000;2018-11-21T23:00:00.000Z;59.4627483;18.0906854
Wollmar Yxkullsgatan 5A;Maria, Stockholm;88;3;5377;6800000;2018-11-22T23:00:00.000Z;59.31670760000001;18.0644598
Bergsgatan 12; Södertälje;92.5;3;6279;2495000;2018-11-20T23:00:00.000Z;59.2023996;17.628141
Rådjursstigen 44, 1tr;Bergshamra, Stockholm;102;5;3406;4800000;2018-11-21T23:00:00.000Z;59.38122910000001;18.0376126
Kevingeringen 37;Kevinge, Stockholm;69;3;3032;3495000;2018-11-20T23:00:00.000Z;59.39804009999999;18.0259433
Stenbrottsgatan 1;Centrala Sundbyberg, Stockholm;67;3;3896;3450000;2018-11-22T23:00:00.000Z;59.36677;17.9717802
Jaktvägen 86;Bollstanäs, Upplands Väsby;97.5;4;6763;2250000;2018-11-20T23:00:00.000Z;59.4895372;17.9415039
Kanelgränd 48;Farmarstigen, Stockholm;71;3;5052;2090000;2018-11-21T23:00:00.000Z;59.23301309999999;18.2348279
Hagagatan 8, 3tr ög;Vasastan, Stockholm;49;2;2241;4800000;2018-11-21T23:00:00.000Z;59.34478240000001;18.0524738
Ornövägen 16;Västra Orminge, ;81;3;4737;2150000;2018-11-20T23:00:00.000Z;59.3306453;18.2592385
Hampvägen 12,BV;Hallunda, Stockholm;78.5;3;4721;1850000;2018-11-21T23:00:00.000Z;59.24542619999999;17.8315745
Oxenstiernsgatan 23, 2 tr;Östermalm, Stockholm;75;3;1932;6250000;2018-11-22T23:00:00.000Z;59.3360852;18.1010492
Källängsvägen 8, 1 tr;Näset, Lidingö;74;3;4220;3100000;2018-11-20T23:00:00.000Z;59.3731605;18.1477551
Blommensbergsvägen 180;Aspudden, Stockholm;44;2.5;2886;3070000;2018-11-20T23:00:00.000Z;59.3068607;17.99324
Flygkårsvägen 23, 1tr;Hägernäs, Täby;57.6;2;3311;2100000;2018-11-21T23:00:00.000Z;59.44157149999999;18.1253324
Grindtorps Skolgränd 20;Täby Centrum, Täby;34;1;2402;2210000;2018-11-22T23:00:00.000Z;59.4423764;18.0713396
Sveavägen 138, 4 tr;Vasastan - Odenplan, Stockholm;74;2;3245;5600000;2018-11-21T23:00:00.000Z;59.34604029999999;18.0539669
Badhusgatan 14;Centralt, Södertälje;50;2;1036;2050000;2018-11-20T23:00:00.000Z;59.1939515;17.6243839
Furusundsgatan 13, 8/8 tr.;Östermalm / Gärdet, Stockholm;55;2;2181;5125000;2018-11-20T23:00:00.000Z;59.34701;18.098809
Ugglevägen 6, 1tr;Ullna Strand, Täby;88;4;4490;3450000;2018-11-21T23:00:00.000Z;59.4736077;18.1276395
Enedalsvägen 3;Karlhov, Södertälje;21;1;1496;750000;2018-11-20T23:00:00.000Z;59.2118899;17.5844406
Södervägen 66, 2tr;Viggbyholm / Viggbygärdet, Täby;46.5;2;2270;1950000;2018-11-21T23:00:00.000Z;59.44766819999999;18.1001096
Tulegatan 29B;Centrala Sundbyberg, Stockholm;38;1.5;2225;2630000;2018-11-20T23:00:00.000Z;59.3655379;17.9710387
Robert Almströmsgatan 12, 5 tr;Vasastan, Stockholm;35;2;1749;3600000;2018-11-21T23:00:00.000Z;59.3392122;18.0338494
Elersvägen 50, 3 tr;Kungsholmen-Hornsbergs Strand, Stockholm;107.5;3.5;4734;11100000;2018-11-21T23:00:00.000Z;59.33824560000001;18.0026223
Smedsbacksgatan 1, 8/8 tr.;Östermalm / Gärdet, Stockholm;44;2;2982;4375000;2018-11-20T23:00:00.000Z;59.3465937;18.1000905
Grevgatan 6A, 3tr ög;Östermalm, Stockholm;69;2;2644;6850000;2018-11-21T23:00:00.000Z;59.33221769999999;18.0841608
Suddagummans Gata 10;Annedal, Stockholm;45;2;3181;2325000;2018-11-20T23:00:00.000Z;59.362043;17.9484749
Störtloppsvägen 8;Västertorp, Stockholm;37;1;2991;2000000;2018-11-20T23:00:00.000Z;59.29208539999999;17.9692939
Kruthornsvägen 54A;Edsberg, Stockholm;74;3;3736;2250000;2018-11-21T23:00:00.000Z;59.4425006;17.9731475
Västmannagatan 24, 2 tr;Vasastan, Stockholm;59;2;1724;5930000;2018-11-21T23:00:00.000Z;59.338303;18.0512167
Grindtorpsvägen 9, 5tr;Grindtorp, Täby;79;3;4921;2700000;2018-11-20T23:00:00.000Z;59.43890759999999;18.0761716
Skidskyttevägen 4;Västertorp, Stockholm;101;4;5974;4800000;2018-11-20T23:00:00.000Z;59.2912896;17.9723639
Långsjövägen 58;Älvsjö - Långsjö, Stockholm;32;1;2166;1895000;2018-11-21T23:00:00.000Z;59.272248;17.9882756
Tosterövägen 11, 2tr;Örby slott, Stockholm;69.5;3;3598;2800000;2018-11-21T23:00:00.000Z;59.2793591;18.0330287
Babordsgatan 8, 4tr;Hammarby Sjöstad, Stockholm;44;2;2499;3310000;2018-11-21T23:00:00.000Z;59.3039344;18.0994659
Finnboda Parkväg 10, bv;Finnboda Hamn, Stockholm;62;2;4195;3195000;2018-11-20T23:00:00.000Z;59.3129216;18.1245107
Hasselbacken 32;Hasselbacken, Upplands Väsby;81.5;3;4792;2450000;2018-11-20T23:00:00.000Z;59.52724689999999;17.9080531
Strömma Arkipelag;Strömma - Värmdö, ;44;2;2355;2650000;2018-11-21T23:00:00.000Z;59.306666;18.3467809
Blekingegatan 31B, 3 tr.;Södermalm Katarina, Stockholm;39;1.5;2193;3350000;2018-11-21T23:00:00.000Z;59.3102663;18.0720465
Buddes Gränd 6, 2 tr;Järla Sjö, Stockholm;85;3;5464;3850000;2018-11-20T23:00:00.000Z;59.3056921;18.1530024
Nibble skogsbrynsbyn 22;Järna, Nibble;60;2;3348;1800000;2018-11-20T23:00:00.000Z;59.061659;17.6245501
Brahegatan 31, 2 tr.;Östermalm, Stockholm;119;4;5985;11400000;2018-11-21T23:00:00.000Z;59.34090719999999;18.0783406
Värdsholmsgatan 3;Centralt, Södertälje;44;2;2422;2000000;2018-11-21T23:00:00.000Z;59.1881006;17.6335968
Lundagatan 36D, 2tr;Södermalm - Högalid, Stockholm;25;1;1412;3050000;2018-11-20T23:00:00.000Z;59.31750109999999;18.0375661
Fridhemsgatan 68 A, 3 tr ög;Kungsholmen/Fridhemsplan, Stockholm;64;2;3031;5300000;2018-11-20T23:00:00.000Z;59.33647329999999;18.0326325
Lövholmsvägen 76, 4/4tr;Gröndal, Stockholm;94;4;5146;6125000;2018-11-21T23:00:00.000Z;59.3138599;18.0091809
Finnbergsvägen 64;Finnberget, Stockholm;90;3;4953;4260000;2018-11-21T23:00:00.000Z;59.31381340000001;18.1280426
Storgatan 72A, 7 tr;Huvudsta Centrum, Stockholm;46;1.5;2626;2870000;2018-11-20T23:00:00.000Z;59.3498718;17.9853468
Lövgatan 68;Solna Råsunda, Stockholm;60;3;2085;3600000;2018-11-21T23:00:00.000Z;59.3642865;17.9795682
Drottninggatan 102B;Norrmalm City, Stockholm;83;3;3588;6985000;2018-11-21T23:00:00.000Z;59.3383473;18.0574424
Bergavägen 8 J;Åkersberga Centralt, Åkersberga;92.1;4;3429;2400000;2018-11-20T23:00:00.000Z;59.48121399999999;18.2986642
Olshammarsgatan 54;Ormkärr, Stockholm;71;3;4291;2100000;2018-11-20T23:00:00.000Z;59.2602759;18.0109609
Blanchegatan 4;Gärdet, Stockholm;37;1.5;2205;3000000;2018-11-21T23:00:00.000Z;59.3444948;18.0941563
Havsfruvägen 12;Bromma Smedslätten, Stockholm;63;3;2542;4700000;2018-11-20T23:00:00.000Z;59.320691;17.9745079
Inedalsgatan 21;Kungsholmen, Stockholm;47;2;2278;4200000;2018-11-21T23:00:00.000Z;59.3359205;18.0362175
Furusundsgatan 11;Östermalm / Gärdet, Stockholm;34;1.5;2094;3270000;2018-11-20T23:00:00.000Z;59.34726389999999;18.0980116
Skogsgatan 21;Tallhöjden, Södertälje;42;2;2395;2070000;2018-11-20T23:00:00.000Z;59.20463789999999;17.6269493
Folkskolegatan 4, 1 tr;Södermalm, Stockholm;55;2;2794;3850000;2018-11-21T23:00:00.000Z;59.3180606;18.0292566
Lustigkullavägen 2, 4 tr;Gröndal, Stockholm;67;3;2134;5525000;2018-11-21T23:00:00.000Z;59.3156548;18.0133512
Björkvallavägen 2C;Centrala Väsby, Upplands Väsby;106.5;5;6699;3060000;2018-11-20T23:00:00.000Z;59.5215609;17.905286
Siloplatsen 8, 1 TR;Kvarnholmen, Stockholm;81;3;4435;5030000;2018-11-20T23:00:00.000Z;59.3174165;18.1408805
Arrendatorsvägen 6A;Kvarnbergsplan, Stockholm;60;2;3209;2275000;2018-11-20T23:00:00.000Z;59.239327;17.9917462
Augustendalsvägen 25;Nacka Strand, Stockholm;49;2;2746;2700000;2018-11-20T23:00:00.000Z;59.3174172;18.1616283
Solfagravägen 3;Huddinge centralt, Stockholm;33;1;1911;1610000;2018-11-21T23:00:00.000Z;59.23972749999999;17.9956893
Lagmansbacken 5;Alby - Norsborg, Stockholm;36;2;2340;1350000;2018-11-21T23:00:00.000Z;59.24009399999999;17.8456002
Cedergrensvägen 48;Telefonplan, Stockholm;35;1;2235;2560000;2018-11-20T23:00:00.000Z;59.30063320000001;17.996983
Huvudfabriksgatan 6;Telefonplan / Midsommarkransen, Stockholm;79.5;3;4631;4950000;2018-11-20T23:00:00.000Z;59.3005004;17.9935839
Luntmakargatan 78, 1.5 tr.;Vasastan - Norrmalm, Stockholm;21;1;972;2850000;2018-11-20T23:00:00.000Z;59.34251219999999;18.0589178
Brännkyrkagatan 49, 1tr;Maria, Stockholm;51;2;2162;4535000;2018-11-21T23:00:00.000Z;59.3191139;18.059935
Skolbacken 15A;Centrala Sigtuna, Sigtuna;34;1;732;1950000;2018-11-20T23:00:00.000Z;59.6196185;17.724459
Jämtlandsgatan 116;Vällingby Centrum, Stockholm;59;2;3397;1950000;2018-11-20T23:00:00.000Z;59.3576405;17.877532
Roslagsgatan 6, 3 tr;Vasastan - Norrmalm, Stockholm;37;2;1373;3700000;2018-11-20T23:00:00.000Z;59.34493579999999;18.0615774
Bondegatan 24;Södermalm- SoFo, Stockholm;42;1;1934;3635000;2018-11-21T23:00:00.000Z;59.3124414;18.0809595
Tulegatan 74;Centrala Sundbyberg, Stockholm;36;1;2173;1920000;2018-11-20T23:00:00.000Z;59.3692843;17.9615952
Trollesundsvägen 153;Högdalen, Stockholm;81;4;4126;2700000;2018-11-20T23:00:00.000Z;59.2604382;18.0482597
Vinodlargatan 4, 1 TR;Liljeholmskajen, Stockholm;71.5;3;4311;4600000;2018-11-20T23:00:00.000Z;59.30701009999999;18.0317685
Kopparvägen 45;Kallhäll, Stockholm;77.5;3;4964;1685000;2018-11-20T23:00:00.000Z;59.45644619999999;17.8130735
Mörbylund 11, 3tr;Mörbylund, Stockholm;65;2;3359;2525000;2018-11-21T23:00:00.000Z;59.3873786;18.0406694
Timmermansgatan 44;Maria, Stockholm;25;1;1761;2650000;2018-11-20T23:00:00.000Z;59.31482579999999;18.0615586
Karlskronavägen 6C, plan 4;Björkhagen, Stockholm;62;2;4160;3125000;2018-11-20T23:00:00.000Z;59.29325039999999;18.1160737
Skarpbrunnavägen 213, 1tr;Norsborg - Eriksberg, Stockholm;93;4;5708;2250000;2018-11-21T23:00:00.000Z;59.2434878;17.8061757
Stationsvägen 1, 3 tr;Rönninge, Tumba;91;4;4385;2740000;2018-11-20T23:00:00.000Z;59.1951283;17.7501864
Jan Inghes Torg 32;Hammarby Sjöstad, Stockholm;66;2;3747;4900000;2018-11-20T23:00:00.000Z;59.3096442;18.1028253
Holländargatan 9a, 2tr;City, Stockholm;71;3;3850;6500000;2018-11-20T23:00:00.000Z;59.3364602;18.0606008
Nybrogatan 75;Östermalm, Stockholm;113;5;3904;12550000;2018-11-21T23:00:00.000Z;59.340318;18.0815533
Tranebergsvägen 42;Traneberg, Stockholm;77;3;4206;3970000;2018-11-20T23:00:00.000Z;59.3342298;17.9829881
Rönnvägen 13 A;Järna, Järna;82;3;4790;2700000;2018-11-20T23:00:00.000Z;59.0977658;17.5645935
Valhallavägen 22B;Östermalm, Stockholm;46;2;2456;3700000;2018-11-20T23:00:00.000Z;59.3481239;18.0628844
Loftvägen 3;Skogås, Stockholm;61.5;2;2806;1800000;2018-11-20T23:00:00.000Z;59.2224428;18.1428273
Tomtebogatan 10, 4 tr;Birkastan, Stockholm;73;3;4567;7110000;2018-11-20T23:00:00.000Z;59.341432;18.0349109
Timotejvägen 13, 2 tr;Rotebro, Stockholm;44.5;1;2947;1665000;2018-11-21T23:00:00.000Z;59.48143069999999;17.907664
Galonvägen 31 3tr;Bromma / Riksby, Stockholm;51;2;2717;2920000;2018-11-20T23:00:00.000Z;59.33986239999999;17.9478544
Sikvägen 40;Tyresö, Stockholm;80;3;4925;2900000;2018-11-20T23:00:00.000Z;59.2467041;18.2363856
Perronggatan 3, Vån 3;Älvsjö, Stockholm;63;2;3418;3100000;2018-11-20T23:00:00.000Z;59.2798616;18.0115562
Torsvikssvängen 12, 3 tr;Torsvik, Lidingö;65;3;2749;3700000;2018-11-21T23:00:00.000Z;59.3657145;18.1218729
Kvarnvägen 32, 2 tr.;Jakobsberg, Stockholm;81;3;4286;2125000;2018-11-20T23:00:00.000Z;59.4246351;17.8265635
Kullasundsvägen 39;Kullasund Vaxholm, Vaxholm;65.5;2;3971;1795000;2018-11-20T23:00:00.000Z;59.4075223;18.3143876
Sandstuguvägen 24, 1tr;Uttran, Tumba;35.5;2;2002;1740000;2018-11-20T23:00:00.000Z;59.2021592;17.8038229
Ripstigen 5;Bergshamra, Stockholm;76;3;3351;3725000;2018-11-21T23:00:00.000Z;59.3793947;18.0398943
Linnégatan 78, 1 tr;Östermalm, Stockholm;41;2;515;5250000;2018-11-20T23:00:00.000Z;59.33438809999999;18.0936147
Birger Jarlsgatan 65 B;Vasastan, Stockholm;97;4;3027;8625000;2018-11-20T23:00:00.000Z;59.34316079999999;18.0628664
Tjustgatan 3, 3tr;Södermalm, Stockholm;42;2;2638;3700000;2018-11-20T23:00:00.000Z;59.31215160000001;18.0707427
Rådmansgatan 77, 3 tr;Vasastan, Stockholm;39;2;1398;3810000;2018-11-21T23:00:00.000Z;59.3385249;18.0518761
Mariestadsvägen 8, 3tr;Hammarbyhöjden, Stockholm;39;2;3289;2810000;2018-11-20T23:00:00.000Z;59.2962049;18.1089862
Elsarostigen 6;Brunnsäng, Södertälje;70;3;4622;1700000;2018-11-19T23:00:00.000Z;59.21357619999999;17.6353851
Doktor Widerströms gata 6;Fruängen, Stockholm;25;1;1907;2050000;2018-11-20T23:00:00.000Z;59.28441079999999;17.9583041
Rålambsvägen 29, entréplan;Fredhäll, Stockholm;53;2;2871;3250000;2018-11-20T23:00:00.000Z;59.3283624;18.0112044
Valborgsmässovägen 20 D, 2 tr;Telefonplan / Midsommarkransen, Stockholm;45;2;2374;2925000;2018-11-21T23:00:00.000Z;59.3007897;17.9996236
Lindevägen 40;Enskede Gård, Stockholm;63;2.5;3872;3000000;2018-11-20T23:00:00.000Z;59.28825209999999;18.0773821
Fridensborgsvägen 37, 2 tr;Järvastaden, Stockholm;97;4;4737;4850000;2018-11-19T23:00:00.000Z;59.38161849999999;17.9926709
Rosenlundsgatan 24, 4 tr;Södermalm, Stockholm;39;1;2137;3500000;2018-11-20T23:00:00.000Z;59.3162404;18.0556507
Lorensbergsgatan 1A, 2 tr;Högalid, Stockholm;46;2;2177;4320000;2018-11-20T23:00:00.000Z;59.3193898;18.0347022
Vanadisvägen 28, 2tr;Vasastan - Odenplan, Stockholm;53;2;2036;5280000;2018-11-21T23:00:00.000Z;59.3427137;18.0490779
Brukshundsvägen 28;Brotorp/Järvastaden, Stockholm;37;1.5;2112;2210000;2018-11-19T23:00:00.000Z;59.38392859999999;17.9747964
Armfeltsgatan 3, 1tr;Nedre Gärdet / Tessinparken, Stockholm;81;3;3474;6540000;2018-11-20T23:00:00.000Z;59.3433031;18.0953119
Bjursätragatan 33;Rågsved, Stockholm;54;2;3580;1985000;2018-11-20T23:00:00.000Z;59.2553332;18.0365704
Ormbergsvägen 20, vån 6;Gröndal, Stockholm;74;3;4539;4850000;2018-11-20T23:00:00.000Z;59.31744339999999;18.0080143
Lotta Svärds Gränd 3;Fruängen, Stockholm;47;2;2753;2400000;2018-11-21T23:00:00.000Z;59.28660000000001;17.9533198
Stenkullavägen 44;Kungsholmen/Stora Essingen, Stockholm;68;2;4422;5620000;2018-11-20T23:00:00.000Z;59.31909329999999;17.9841722
Tulegatan 16, vån 6;Centrala Sundbyberg, Stockholm;85;4;4070;5795000;2018-11-19T23:00:00.000Z;59.3652922;17.9743597
Grindvägen 5 C, 1 tr;Grind, Norrtälje;68;2;4483;1165000;2018-11-20T23:00:00.000Z;59.7685779;18.7234392
Skönviksvägen 299; Stockholm;23;1;1671;1600000;2018-11-20T23:00:00.000Z;59.2719691;18.0530756
Gamla Värmdövägen 2;Finntorp, Stockholm;68.5;2;3603;2960000;2018-11-21T23:00:00.000Z;59.307464;18.1380794
Hammarbacken 14;Danderyd - Skogsvik, Stockholm;80;3.5;4922;4050000;2018-11-19T23:00:00.000Z;59.4132822;18.000659
Wargentinsgatan 3, 2tr;Kungsholmen, Stockholm;40;2;2356;3400000;2018-11-20T23:00:00.000Z;59.3325948;18.040591
Edvin Adolphsons väg 8;Solna Gamla Råsunda/Filmstaden, Stockholm;48.5;2;3465;3100000;2018-11-20T23:00:00.000Z;59.36824670000001;17.9821268
Minutgränd 23, 2TR;Viksjö, Stockholm;61.5;2;2886;2050000;2018-11-20T23:00:00.000Z;59.4199913;17.8194301
Päronvägen 21;Tullinge Trädgårdsstad, Stockholm;147;6;6818;3450000;2018-11-19T23:00:00.000Z;59.219673;17.9070852
Lagmansbacken 5;Norsborg, Stockholm;36;2;2340;1490000;2018-11-20T23:00:00.000Z;59.24009399999999;17.8456002
Hamngatan 15 b;Centrala Sundbyberg, Stockholm;83;3;4413;5500000;2018-11-20T23:00:00.000Z;59.3574326;17.9651203
Dalarövägen 19;Trångsund, Stockholm;90.5;4;5404;2975000;2018-11-19T23:00:00.000Z;59.22681749999999;18.1298292
Beckomberga allé 20;Beckomberga, Stockholm;98;4;5665;4235000;2018-11-20T23:00:00.000Z;59.35704680000001;17.9048351
Vattugatan 13, vån 11/11;Stockholm, Stockholm;72;3;4107;6100000;2018-11-20T23:00:00.000Z;59.33036149999999;18.0634307
Forsskålsgatan 12, 2tr;Hammarbyhöjden/Johanneshov, Stockholm;46;2;2944;2800000;2018-11-20T23:00:00.000Z;59.29919469999999;18.0888528
Marieviksgatan 42, plan 4;Liljeholmskajen, Stockholm;87;3;4502;4900000;2018-11-19T23:00:00.000Z;59.30850090000001;18.0277278
Södergatan 16 B;Centrala Märsta, Märsta;67.6;2;6037;1275000;2018-11-20T23:00:00.000Z;59.62537959999999;17.8586902
Augustendalsvägen 30, 4tr;Nacka Strand, Stockholm;56;2;2792;2675000;2018-11-20T23:00:00.000Z;59.3175517;18.1630112
Turingevägen 85 D;Älvsjö Örby, Stockholm;120;7;3968;6830000;2018-11-20T23:00:00.000Z;59.2688739;18.0231489
Gröna Gatan 1B;Centralt, Södertälje;69.5;3;3555;1750000;2018-11-19T23:00:00.000Z;59.1891326;17.6240789
Ritorpsvägen 13, 3tr;Ritorp, Stockholm;77.4;3;3741;3200000;2018-11-20T23:00:00.000Z;59.3764723;18.0068593
Sulvägen 69, vån 4;Älvsjö Solberga, Stockholm;47;2;3084;2800000;2018-11-20T23:00:00.000Z;59.28623279999999;18.0083085
Skebokvarnsvägen 290;Bandhagen / Högdalen, Stockholm;58.5;2;3303;2080000;2018-11-20T23:00:00.000Z;59.26358150000001;18.0332168
Skänkelvägen 2;Gustavsberg - Hästhagen, Gustavsberg;59;2;3899;2300000;2018-11-19T23:00:00.000Z;59.3229273;18.3973587
Timmermansstigen 95;Salem, Tumba;105;4;4731;2650000;2018-11-20T23:00:00.000Z;59.2029284;17.7739067
Kungsklippan 22;Kungsholmen/City, Stockholm;37.5;2;2749;3460000;2018-11-20T23:00:00.000Z;59.33054959999999;18.0467792
Styrbordsgatan 13, 4tr;Hammarby Sjöstad, Stockholm;60;2;4004;4120000;2018-11-20T23:00:00.000Z;59.30327629999999;18.1021187
Kommendörsgatan 40;Östermalm, Stockholm;49;2;2202;5400000;2018-11-19T23:00:00.000Z;59.33714680000001;18.0863282
Annebodavägen 70;Örby slott/Liseberg, Stockholm;68.5;2;4342;2050000;2018-11-20T23:00:00.000Z;59.28817950000001;18.0263859
Soldatvägen 71;Viby, Stockholm;111.4;4;5593;2650000;2018-11-20T23:00:00.000Z;59.45177819999999;17.8907204
Observatoriegatan 9;Vasastan, Stockholm;95;4;4700;9200000;2018-11-20T23:00:00.000Z;59.3405868;18.0513988
Harpsundsvägen 123;Högdalen, Stockholm;43.5;1;2246;2025000;2018-11-19T23:00:00.000Z;59.2609349;18.0435909
Hammarvägen 39;Jakobsberg, Stockholm;87.5;4;3940;2430000;2018-11-20T23:00:00.000Z;59.42045470000001;17.8418143
Karlbergsvägen 62, 1tr;Vasastan - Birkastan, Stockholm;90;3;1822;8550000;2018-11-20T23:00:00.000Z;59.3425646;18.0333642
Evenemangsgatan 8;Arenastaden, Stockholm;69;2;2867;3400000;2018-11-18T23:00:00.000Z;59.3698485;18.0035642
Trillans Väg 40;Jarlaberg, Stockholm;79;3;4914;2650000;2018-11-20T23:00:00.000Z;59.31556879999999;18.1694759
Stöttingsgränd 20, 3tr;Västertorp/Hägerstensåsen, Stockholm;72;3;3935;3670000;2018-11-19T23:00:00.000Z;59.2908991;17.9652204
Gräsholmsvägen 14B;Skärholmen, Stockholm;67.5;3;5062;2500000;2018-11-20T23:00:00.000Z;59.2801097;17.9025432
Kostervägen 26;Baggeby, Lidingö;77;3;4235;3250000;2018-11-20T23:00:00.000Z;59.3566031;18.1306261
Starrbäcksgatan 11C; Stockholm;51;2;2890;3020000;2018-11-19T23:00:00.000Z;59.3665697;17.9620274
Optikvägen 3, 4 tr;Lidingö - Dalénum, Lidingö;93;3;4672;6750000;2018-11-20T23:00:00.000Z;59.3437792;18.1587894
Finn Malmgrens Väg 63A;Hammarbyhöjden, Stockholm;38;2;3130;2450000;2018-11-18T23:00:00.000Z;59.2961316;18.1107133
Rissneleden 155, 4/6 tr;Rissne, Stockholm;39.5;1;2397;2185000;2018-11-20T23:00:00.000Z;59.3724071;17.9384246
Ribbyvägen 8;Haninge Västerhaninge, Västerhaninge;55;2;3804;1620000;2018-11-19T23:00:00.000Z;59.11696379999999;18.1072822
Lundagatan 40 B;Södermalm Högalid, Stockholm;34;2;1782;3060000;2018-11-20T23:00:00.000Z;59.3187434;18.0453577
Fabrikörvägen 4D, 11.1301;Nacka Strand, Stockholm;87;3;4936;6750000;2018-11-18T23:00:00.000Z;59.3167522;18.1582784
Farstavägen 89, 1tr;Farsta Centrum, Stockholm;38.5;2;1631;2320000;2018-11-19T23:00:00.000Z;59.24223529999999;18.0930823
Trollesundsvägen 46;Bandhagen, Stockholm;62;2;5281;1885000;2018-11-20T23:00:00.000Z;59.2693814;18.0511149
Vinthundsgatan 115;Järvastaden, Stockholm;57;2;3028;2600000;2018-11-20T23:00:00.000Z;59.3827513;17.9785305
Skogsgatan 19;Centrala Södertälje, Södertälje;97;4;5532;3150000;2018-11-18T23:00:00.000Z;59.20463789999999;17.6269493
Tulegatan 53;Sundbyberg Duvbo, Stockholm;48.8;2;3532;2700000;2018-11-19T23:00:00.000Z;59.3672044;17.9665192
Åsögatan 184, 1,5 tr;Södermalm, Stockholm;60.5;2;3154;4800000;2018-11-20T23:00:00.000Z;59.3145381;18.0896165
Rörläggarvägen 16;Abrahamsberg, Stockholm;60;3;3773;3400000;2018-11-18T23:00:00.000Z;59.3302405;17.948817
Persikogatan 81;Hässelby Strand, Stockholm;52;2;3964;2020000;2018-11-20T23:00:00.000Z;59.3613045;17.8315247
Bennebolsgatan 24;Spånga Solhem, Stockholm;46;2;3229;2200000;2018-11-19T23:00:00.000Z;59.384984;17.8922961
Norrtullsgatan 26A;Vasastan, Stockholm;29;1;1163;2850000;2018-11-20T23:00:00.000Z;59.3482784;18.0463315
Banslättsvägen 11 A;Tullinge Banslätt, Stockholm;44.5;2;4094;1595000;2018-11-18T23:00:00.000Z;59.2036297;17.9011525
Svartviksslingan 27;Minneberg, Stockholm;79.5;3;4309;4260000;2018-11-20T23:00:00.000Z;59.33939639999999;17.9892909
Östgötagatan 29A;Katarina/Sofia, Stockholm;37;1.5;877;3670000;2018-11-19T23:00:00.000Z;59.3155364;18.076436
Esplanaden 9 B;Grossgärdet, Norrtälje;34.7;1;1616;1275000;2018-11-20T23:00:00.000Z;59.75669860000001;18.6949814
Engelbrekts väg 67, 1tr;Tureberg, Stockholm;76.8;3;5003;3100000;2018-11-20T23:00:00.000Z;59.4311766;17.9414351
Porlabacken 11;Hagsätra, Stockholm;61;3;4259;2050000;2018-11-18T23:00:00.000Z;59.2622672;18.0219594
Vikingavägen 15;Nynäshamn Centralt, Nynäshamn;59.5;2;5114;1325000;2018-11-20T23:00:00.000Z;58.9072863;17.9501514
Sankt Eriksgatan 93;Vasastan, Stockholm;125.5;4;3118;9800000;2018-11-19T23:00:00.000Z;59.3429435;18.0384029
Kruthornsvägen 16;Sollentuna Edsberg, Stockholm;66;3;3389;2000000;2018-11-18T23:00:00.000Z;59.44452409999999;17.9735837
Ernst Ahlgrens väg 6, 2 tr;Fredhäll, Stockholm;39.5;2;2173;3310000;2018-11-20T23:00:00.000Z;59.3307052;18.0042776
Bäckvägen 129;Hägerstensåsen, Stockholm;43;2;3760;2495000;2018-11-20T23:00:00.000Z;59.3013931;17.9882961
